17:03:02.076143 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:02.079998 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 94
17:03:02.129960 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 92
17:03:02.227319 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 84
17:03:02.248209 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 39
17:03:02.308155 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:02.324112 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 98
17:03:02.340275 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:02.343884 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:02.359689 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:02.370660 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 74
17:03:02.378291 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 70
17:03:02.390204 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:02.414459 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 74
17:03:02.436657 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 74
17:03:02.458786 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 146
17:03:02.477710 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.499602 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.520947 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.543595 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.566293 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.588217 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.592133 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:02.610050 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.631687 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.645674 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:02.649109 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 81
17:03:02.654269 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.668283 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 39
17:03:02.676101 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.695665 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:02.698634 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.719924 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.720642 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:02.742207 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 80
17:03:02.742461 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.746317 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:02.762464 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:02.764173 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.772448 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:02.787072 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.791844 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:02.798041 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:02.808979 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.820523 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 70
17:03:02.830704 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.849069 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:02.852391 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.875075 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.889269 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 139
17:03:02.893999 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 130
17:03:02.896457 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.900191 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:02.905590 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:02.910056 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 120
17:03:02.919086 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.929624 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 114
17:03:02.940800 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.946259 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 112
17:03:02.952404 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:02.963446 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.967001 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 124
17:03:02.978602 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:02.985290 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:02.986464 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 125
17:03:03.002926 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.006485 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 125
17:03:03.007138 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.027786 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 135
17:03:03.028644 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.030060 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.048000 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.051422 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.054295 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:03.058960 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 70
17:03:03.068101 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 131
17:03:03.072961 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.082077 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.087860 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.095561 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.106225 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.106971 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 58
17:03:03.107968 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.118118 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.127275 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 122
17:03:03.134778 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.139744 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.148049 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 121
17:03:03.158536 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.161696 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.165929 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 90
17:03:03.168581 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 122
17:03:03.179214 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 839
17:03:03.185750 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:03.186391 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.186450 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.193362 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:03.205873 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 122
17:03:03.210526 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:03.225936 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.237237 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.245883 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 125
17:03:03.252258 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.262686 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.266360 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 130
17:03:03.274892 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.287203 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 123
17:03:03.289398 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.296297 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.306955 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 120
17:03:03.319131 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.328089 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 134
17:03:03.340713 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.340793 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.342548 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 87
17:03:03.347401 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 131
17:03:03.362193 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.362743 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 99
17:03:03.364899 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:03.370811 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 129
17:03:03.379681 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 420
17:03:03.383533 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 97
17:03:03.385668 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.392821 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.393174 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:03.402603 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 78
17:03:03.405910 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 127
17:03:03.416132 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.420422 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.423161 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 74
17:03:03.425773 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 112
17:03:03.441933 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.442492 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 74
17:03:03.443187 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:03.444226 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.445568 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 105
17:03:03.459408 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 146
17:03:03.462757 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 74
17:03:03.463864 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.466314 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 110
17:03:03.468324 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.471545 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 94
17:03:03.484011 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 74
17:03:03.486165 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 113
17:03:03.486969 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.493415 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:03.493670 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:03.496475 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.502877 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 74
17:03:03.507779 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 127
17:03:03.508902 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.519276 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.522345 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 74
17:03:03.528136 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 123
17:03:03.530604 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.541787 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 78
17:03:03.541922 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 74
17:03:03.544070 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:03.547770 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.548120 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 122
17:03:03.552471 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.562027 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 90
17:03:03.570567 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 125
17:03:03.570799 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.573873 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.578780 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1144
17:03:03.582577 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:03.586041 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 124
17:03:03.590166 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:03.593724 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:03.599634 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.605967 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 126
17:03:03.622119 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:03.628108 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 116
17:03:03.648576 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 117
17:03:03.650639 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.661443 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 66
17:03:03.668202 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 113
17:03:03.673777 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.689327 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 106
17:03:03.689462 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.698276 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 112
17:03:03.702200 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.709605 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 109
17:03:03.711833 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.729544 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 109
17:03:03.733610 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.750551 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 102
17:03:03.753725 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.755360 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.760203 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 92
17:03:03.769978 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 98
17:03:03.776920 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1042
17:03:03.777874 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.781193 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1043
17:03:03.787840 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 92
17:03:03.804274 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.808296 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 90
17:03:03.826763 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 74
17:03:03.829426 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 90
17:03:03.830539 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.849492 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 96
17:03:03.856070 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.870244 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 95
17:03:03.882361 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:03.890778 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 106
17:03:03.894861 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 130
17:03:03.908309 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:03.909687 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 95
17:03:03.924937 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 705
17:03:03.930206 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 94
17:03:03.946164 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 95
17:03:03.947740 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.960201 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:03.967193 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 93
17:03:03.969047 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.980407 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 258
17:03:03.980475 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:03.982898 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 79
17:03:03.983289 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 93
17:03:03.985631 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:03.986482 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 32
17:03:03.990913 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:03.995252 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:03.995302 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:03.999663 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:04.002825 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 33
17:03:04.003807 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 93
17:03:04.003877 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:04.004880 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:04.008308 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:04.011810 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:04.012894 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 62
17:03:04.015025 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1133
17:03:04.016600 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 58
17:03:04.018164 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1134
17:03:04.020650 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 496
17:03:04.020677 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 210
17:03:04.020913 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 39
17:03:04.022538 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1134
17:03:04.024100 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 39
17:03:04.026649 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1134
17:03:04.028964 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1134
17:03:04.037115 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 33
17:03:04.038894 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:04.045464 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:04.062545 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:04.089147 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
